Name,ID,Notes,,,,
Skjodt-Barrett Foods Inc,Skjodt-Barrett Foods Inc,",,,,,,,,,",,,,
Skyhawk Telematics,Skyhawk Telematics,",,,,,,,,,",,,,
Skyward IO,Skyward IO,"Not available,,,,,,,,,",,,,
Slade Gorton & Co Inc,Slade Gorton & Co Inc,",,,,,,,,,",,,,
Sloan,Sloan,",,,,,,,,,",,,,
SMP,SMP,",,,,,,,,,",,,,
Smurfit-Stone Container Corp,Smurfit-Stone Container Corp,",,,,,,,,,",,,,
Soal Technologies LLC,Soal Technologies LLC,",,,,,,,,,",,,,
Soft-Tex Manufacturing,Soft-Tex Manufacturing,",Sharon Riley Director-Operations sriley@soft-tex.com 518-235-3645 $10-25M,,,,,,,,",,,,
Software Concepts Inc,Software Concepts Inc,",looks like Partner prospect,,,,,,,,",,,,
Solon Manufacturing Co,Solon Manufacturing Co,",,,,,,,,,",,,,
Solutions d'affaires de la Capitale Inc,Solutions d'affaires de la Capitale Inc,",,,,,,,,,",,,,
Somerset CPAs and Advisors,Somerset CPAs and Advisors,",bkinnaman@somersetcpas.com Brian Kinnaman,,,,,,,,",,,,
Sonepar Management US Inc,Sonepar Management US Inc,",Matthew Pothier VP IT,,,,,,,,",,,,
Sonnet Software Inc,Sonnet Software Inc,",,,,,,,,,",,,,
Sonoma Graphic Products Inc,Sonoma Graphic Products Inc,",,,,,,,,,",,,,
Soundwich Inc,Soundwich Inc,",,,,,,,,,",,,,
South Georgia Pecan Co,South Georgia Pecan Co,",,,,,,,,,",,,,
South Peak Interactive,South Peak Interactive,",tested our software but no contact info,,,,,,,,",,,,
Southern Wake Electric Service Inc,Southern Wake Electric Service Inc,"Norman Carl Eason, President,,,,,,,,,",,,,
Space Craft Mfg Inc,Space Craft Mfg Inc,",,,,,,,,,",,,,
Spartan Controls,Spartan Controls,",,,,,,,,,",,,,
Special Hermetic Products Inc,Special Hermetic Products Inc,",,,,,,,,,",,,,
SPI Transportation Inc,SPI Transportation Inc,",Mike Smith president,,,,,,,,",,,,
Sport Hill Inc,Sport Hill Inc,"may be a duplicate in LEADS,,using old version of free PostBooks - let's help them upgrade! Malcolm MacKinnon Controller malcolm@lion.sporthill.com; Jim Hill jmh@sporthill.com also inventor of http://www.groutgator.com/,,,,,,,",,,,
SportHill Direct Inc,SportHill Direct Inc,"I left a msg for him to call back.,Jim Hill - using free PostBooks,,Left a msg for the recepetionist she is going to have someone call me back I gave them my cell phone no,,,,,,",,,,
Sprague,Sprague,",,,,,,,,,",,,,
SRC Inc,SRC Inc,",Kevin Hair COO, Philip Fazio CFO,,,,,,,,",,,,
Stas,Stas,",mfg but a CAN companywasn't sure if you or Wally wantedmissy,,,,,,,,",,,,
STC Footwear,STC Footwear,",,,,,,,,,",,,,
Steel Dynamics Inc,Steel Dynamics Inc,",,,,,,,,,",,,,
Stellar Technologies,Stellar Technologies,",,,,,,,,,",,,,
Steuben Foods,Steuben Foods,",,,,,,,,,",,,,
Stevens Aviation,Stevens Aviation,",,,,,,,,,",,,,
Stiles,Stiles,",,,,,,,,,",,,,
Stirling Ultracold,Stirling Ultracold,",,,,,,,,,",,,,
Stoneridge Software Inc,Stoneridge Software Inc,",eric@stoneridgesoftware.com,Eric Newell President (on your VAR list!),,,,,,,",,,,
Storey,Storey,"IT Manager is Jason Moon.  Gone for the day.,,,,,,,,,",,,,
Strings Restaurant Group,Strings Restaurant Group,"food DIST - not just restaurant chain,,using free PostBooks, no contact record in df,,,,,,,",,,,
Subatomic Digital Inc,Subatomic Digital Inc,",,,,,,,,,",,,,
Summit Appliance,Summit Appliance,",also DISTmissy,,,,,,,,",,,,
Sunrise Labs,Sunrise Labs,",,,,,,,,,",,,,
Superior Grocers,Superior Grocers,"Giovanni     gio@superiorgrocers.com he is the director email him wont give out number,,,,,,,,,",,,,
Superior Mobile Medics Inc,Superior Mobile Medics Inc,",,,,,,,,,",,,,
Supreme Group,Supreme Group,",did not complete the Free Demo or Sage webforms,,,,,,,,",,,,
Suzys Cream Cheesecakes,Suzys Cream Cheesecakes,",,,,,,,,,",,,,
SVAT Electronics,SVAT Electronics,",,,,,,,,,",,,,
SW Safety Solutions Inc,SW Safety Solutions Inc,"Belle Chou president,,,,,,,,,",,,,
Synaptics Inc,Synaptics Inc,",,,,,,,,,",,,,
Synesis International Inc,Synesis International Inc,"From VAR list,,Ricardo Studart President rstudart@synesisintl.com,,,,,,,",,,,
Sysco Corporation,Sysco Corporation,"wayne.shurts@sysco.com CTO 281-584-1471,,,,,,,,,",,,,
Systemes De Marquage Industriel Inc,Systemes De Marquage Industriel Inc,",,,,,,,,,",,,,
Tag Construction Ltd,Tag Construction Ltd,"He said to cb next week it is Good Friday,,Michael J. Grant manager,,,,,,,",,,,
Talyst Inc,Talyst Inc,"Away from his desk,not available,Away from his desk.,He is away from his desk,He is away from his desk right now.,using FREE PostBooks - we do NOT have a record of this company - if you could find out details & we'd like to help them upgrade to a newer version!,Robert is not at his desk I will try again tomorrow I think he is the right person to talk to.,,Contact in IT is Robert Chargoff he is not at his desk I didnt leave a message,",,,,
Taylor Communications,Taylor Communications,"Hitting our website from their OH and MN locations http://www.taylorcorp.com,,,,,,,,,",,,,
Taylor Corporation,Taylor Corporation,"Hitting our website from their MN and OH locations http://www.taylorcommunications.com,,,,,,,,,",,,,
TaylorMade Golf Company Inc,TaylorMade Golf Company Inc,",,,,,,,,,",,,,
TE Connectivity,TE Connectivity,"Reached a customer care line,,vincent.depaul@te.com,,,,,,,",,,,
Teal Electronics Corporation,Teal Electronics Corporation,"Finance and IT are not answering,,,,,,,,,",,,,
Tech Etch Inc,Tech Etch Inc,",http://www.tech-etch.com/shows.html --metals focus (came to us via Panorama Consulting),,,,,,,,",,,,
Tech Inc,Tech Inc,",,,,,,,,,",,,,
Tech-Trek Ltd,Tech-Trek Ltd,"may be a duplicate in LEADS,,did not complete free demo signup,,,,,,,",,,,
Tech-Trek Ltd,Tech-Trek Ltd,",,,,,,,,,",,,,
TechCentric,TechCentric,",,,,,,,,,",,,,
TechMah LLC,TechMah LLC,",assigning to Lead Slam,,,,,,,,",,,,
TechnoLine LLC,TechnoLine LLC,",,,,,,,,,",,,,
Tego,Tego,",,,,,,,,,",,,,
Telco Stores,Telco Stores,",Eddie Serure owner,,,,,,,,",,,,
Temp-Art Mechanical Inc,Temp-Art Mechanical Inc,",did not complete free demo signup,,,,,,,,",,,,
Tempco Electric Heater Corporation,Tempco Electric Heater Corporation,",,,,,,,,,",,,,
Tenacore,Tenacore,"David Pak is not at his desk they switched me and the phone just rang.,He is not at his desk,david@tenacore.com also seems to be a valid email for the IT Manager contact.,david.pak@tenacore.com,,,,,,",,,,
Tencarva Machinery Company,Tencarva Machinery Company,",looks like they work with DISTmissy,,,,,,,,",,,,
Tender Corporation,Tender Corporation,",,,,,,,,,",,,,
Tepco,Tepco,",Kreg McCall Manager kreg.mccall@tepco.us 281.460.6894,,,,,,,,",,,,
Terry's Machine & Manufacturing Inc,Terry's Machine & Manufacturing Inc,",,,,,,,,,",,,,
Tessera,Tessera,",Jeremy Theil Accounting INVENS signed up via FT,,,,,,,,",,,,
Teva Pharmaceuticals,Teva Pharmaceuticals,",,,,,,,,,",,,,
Texas Recycling/ Surplus Inc,Texas Recycling/ Surplus Inc,",Craig Litman owner/CFO,,,,,,,,",,,,
Texton Inc,Texton Inc,",Ed Williams CEO,,,,,,,,",,,,
THAT Corporation,THAT Corporation,",,,,,,,,,",,,,
The Boon Group Inc,The Boon Group Inc,",Jonathan Green jgreen@apolloendo.com downloaded worksheet to calculate ERP ROI,,,,,,,,",,,,
The Bruery,The Bruery,"Not in the office right now,,,,,,,,,",,,,
The Clarke Group,The Clarke Group,",,,,,,,,,",,,,
The Culver Studio,The Culver Studio,",Rudy Alcala IT Mgr, James Bass VP Finance,,,,,,,,",,,,
The Dimensional Group,The Dimensional Group,",,,,,,,,,",,,,
The Drake Company,The Drake Company,"jcarrico@drakecontainer.com John Carrico CEO,,,,,,,,,",,,,
The ExOne Company,The ExOne Company,",,,,,,,,,",,,,
The_Gourmet Gang,The_Gourmet Gang,"He is only using the free version they dont need a paid version he also told me that he wrote an article for our website called Xtuple you.,,Seth McClain smcclain@hydeco.com 406-541-4777,,,,,,,",,,,
The Hyde Company,The Hyde Company,",James Ochs jochs@maroeste.com 859-488-1580 Maroeste Enterprises,,,,,,,,",,,,
The Jockey Club,The Jockey Club,",,,,,,,,,",,,,
The Wheel Source Inc,The Wheel Source Inc,"local to us,,mahi@gourmetgang.com Mahi Maddis x 224,,,,,,,",,,,
Think Surgical,Think Surgical,",,,,,,,,,",,,,
Thomas & Betts,Thomas & Betts,"There are no prompts to get through,,Royce Thompson Managing Director,,,,,,,",,,,
Timbuk2,Timbuk2,",,,,,,,,,",,,,
Time Solutions Inc,Time Solutions Inc,",,,,,,,,,",,,,
To-Jo Mushrooms,To-Jo Mushrooms,",hitting pre-key PostBooks - we have no contact info,,,,,,,,",,,,
TODD Construction Inc,TODD Construction Inc,"There is no IT dept and she switched me to a womans vm,duplicate in LEADS,,,,,,,,",,,,
Tombow USA,Tombow USA,",JEFF HINN Jhinn@tombowusa.com president,multi-lingual, multi-currency needs,,,,,,,",,,,
Tommy John Inc,Tommy John Inc,",mfg i think--rickster,maybe DIST? or PostBooks (if so, plz reassign to Cam),,,,,,,",,,,
Tory Burch LLC,Tory Burch LLC,",,,,,,,,,",,,,
Total Equipment And Service,Total Equipment And Service,",,,,,,,,,",,,,
TouchTronics Inc,TouchTronics Inc,",Natalie Rose Purchasing Mgr nrose@touchtronics.com; Tom Sneddon Sys Eng tom@touchtronics.com,Contacts:Natalie Rose - Purchasing ManagerTom Sneddon - Engineering,Old prospect.  That have been around for a LONG time.,,,,,,",,,,
Transcend Medical Inc,Transcend Medical Inc,",,,,,,,,,",,,,
Transupport Inc,Transupport Inc,",Looks DIST -Cam,,,,,,,,",,,,
TRC Electronics Inc,TRC Electronics Inc,",,,,,,,,,",,,,
TreeHouse,TreeHouse,"Noone is at the desk.,,,,,,,,,",,,,
Trend Offset Printing Services Inc,Trend Offset Printing Services Inc,",,,,,,,,,",,,,
Trew Audio,Trew Audio,",,,,,,,,,",,,,
Tri Tec Electronics Inc,Tri Tec Electronics Inc,",DIST?,,,,,,,,",,,,
Tricension,Tricension,",Mike Lammers CEO mike.lammers@tricension.com (Netsuite, MSFT) - make appointment w/xTuple's Danielle Kerner,,,,,,,,",,,,
Tricon Geophysics Inc,Tricon Geophysics Inc,",Alan Guzowski CEO,,,,,,,,",,,,
TriMark,TriMark,",,,,,,,,,",,,,
Trimble Navigation Limited,Trimble Navigation Limited,"NA,,did not convert with free demo or PostBooks webforms-no contact info,didn't complete FT form on 1/3/17,,,,,,",,,,
Triple Inc,Triple Inc,",Randy Krzewski Controller (they're in Detroit area),,,,,,,,",,,,
Tru Tech System,Tru Tech System,",,,,,,,,,",,,,
Tube Fab/Roman Engineering Co Inc,Tube Fab/Roman Engineering Co Inc,",Pipe&Tube lead?,,,,,,,,",,,,
Tyco International Ltd,Tyco International Ltd,",,,,,,,,,",,,,
Tyler Technologies,Tyler Technologies,",President andrew.teed@tylertech.com,,,,,,,,",,,,
Tyler Technologies,Tyler Technologies,",,,,,,,,,",,,,
U.S. Coating Company,U.S. Coating Company,",,,,,,,,,",,,,
Ultragenyx Pharmaceutical,Ultragenyx Pharmaceutical,",,,,,,,,,",,,,
Unarco Material Handling Inc,Unarco Material Handling Inc,",sounds like Cornerstonemissy,,,,,,,,",,,,
United Construction Corporation,United Construction Corporation,"No answer just rang.,,using free PostBooks - no contact info,,,,,,,",,,,
United Distribution Services Inc,United Distribution Services Inc,",,,,,,,,,",,,,
United States Stove Company,United States Stove Company,",,,,,,,,,",,,,
United Technologies,United Technologies,",,,,,,,,,",,,,
United Technologies Research Center,United Technologies Research Center,",,,,,,,,,",,,,
UniTrak Corporation Ltd,UniTrak Corporation Ltd,"Ted nor Neil was at their desk.,,Ted Gorsline tgorsline@unitrak.com or neil@unitrak.com,opp with KMichienzi,mfg--rick,DISTmissy,,,,",,,,
University of Calgary,University of Calgary,"Darren Chaddock dchaddoc@ucalgary.ca, Pinchas Nisenson Strategic Planning nisenson@ucalgary.ca, Khee Teck Wong wongkt@enme.ucalgary.ca Engineering Dept,Called and there was no answer...vm came on,,using very old version of PostBooks - need upgrade! Darren Chaddock dchaddoc@ucalgary.ca - using in classroom?,,,,,,",,,,
Ursa Information Systems,Ursa Information Systems,",Greg Mader CEO gmader@ursainfosystems.com909-499-1126,,,,,,,,",,,,
US Colorworks,US Colorworks,",Rodney Mcdonald president affiliated http://www.logodogz.com/,,,,,,,,",,,,
USG,USG,",,,,,,,,,",,,,
V E C Technologies LLC,V E C Technologies LLC,",Victor Cosentine (PostBooks¬ key request) victorc@evowire.com,,,,,,,,",,,,
Valeo,Valeo,",DIST to auto mktmissy,,,,,,,,",,,,
Van Gogh Designs,Van Gogh Designs,",,,,,,,,,",,,,
Vandale Industries Inc,Vandale Industries Inc,",Annamaria Siegel CFO,,,,,,,,",,,,
Vanwin Coatings Of Virginia LLC,Vanwin Coatings Of Virginia LLC,"think this is MFG,,Jennifer Whitman CEO/Owner; Mike Hall VP-Production (local),,,,,,,",,,,
VAPRO Supply,VAPRO Supply,",Abraham Aboody co-owner - invite to https://xtuple.com/roadshow-houston,,,,,,,,",,,,
Vast-Auto Distribution,Vast-Auto Distribution,",Joey Miceli VP,,,,,,,,",,,,
Vector Horizon Technology LLC,Vector Horizon Technology LLC,",,,,,,,,,",,,,
Venture 3 Systems LLC,Venture 3 Systems LLC,",mfg? rick,,,,,,,,",,,,
Veolia,Veolia,",,,,,,,,,",,,,
Verathon,Verathon,",,,,,,,,,",,,,
Vermont Coffee Company,Vermont Coffee Company,",,,,,,,,,",,,,
Versa Tech Metal Fab Inc,Versa Tech Metal Fab Inc,",,,,,,,,,",,,,
VIA Motors,VIA Motors,",mfgmissy,,,,,,,,",,,,
Victor Stanley Inc,Victor Stanley Inc,",,,,,,,,,",,,,
Victory International (USA) LLC,Victory International (USA) LLC,"Left a voice mail message for Sean Monga,Sean is on a conference call right now,Sean Monga is the vm I was switched to the receptionist said that they dont have an IT department,,,Anil K. Monga CEO,,,,,",,,,
Village Homes,Village Homes,",MFG--rick,,,,,,,,",,,,
Virginia Tile,Virginia Tile,",,,,,,,,,",,,,
Vision/R4 Corporation,Vision/R4 Corporation,",,,,,,,,,",,,,
Vision33,Vision33,"may be a duplicate in LEADS,,Alex Rooney VP (on VAR prospect list) diff location from this Visit- he's in Irvine CA 949-420-3300 alex.rooney@vision33.com,,,,,,,",,,,
Vision33,Vision33,",,,,,,,,,",,,,
Volta Llc,Volta Llc,"james.pixley@volta-us.com Mfg Mgr,,,,,,,,,",,,,
VPI Corporation,VPI Corporation,",,,,,,,,,",,,,
VSP Technologies,VSP Technologies,",,,,,,,,,",,,,
VTI Instruments Corp,VTI Instruments Corp,",,,,,,,,,",,,,
W.P. & R.S. Mars Co,W.P. & R.S. Mars Co,"Jim is the IT manager and he is out of the office on the road today.,,,,,,,,,",,,,
Wallenstein Feed & Supply Ltd,Wallenstein Feed & Supply Ltd,",,,,,,,,,",,,,
Wallis Companies,Wallis Companies,",,,,,,,,,",,,,
Walpole & Co LLP,Walpole & Co LLP,"Not the right industry,,,,,,,,,",,,,
Walsworth,Walsworth,",,,,,,,,,",,,,
Warren Averett CPAs & Advisors,Warren Averett CPAs & Advisors,"Not at her desk,no answer,Heather Flaherty speak to her she is not at her desk.,,,,,,,",,,,
Warren Manufacturing Inc,Warren Manufacturing Inc,",,,,,,,,,",,,,
WaterFurnace,WaterFurnace,",,,,,,,,,",,,,
Watson Label Products Inc,Watson Label Products Inc,",,,,,,,,,",,,,
Wayne Trail,Wayne Trail,",,,,,,,,,",,,,
Weatherford Canada Partnership,Weatherford Canada Partnership,",Want a contact for this one. Thanks. - Cam,,,,,,,,",,,,
Webb Plumbing Heating & Electric Corp,Webb Plumbing Heating & Electric Corp,",,,,,,,,,",,,,
Weigh Right Automatic Scale Co,Weigh Right Automatic Scale Co,"Steve Omberg is the manager,,,,,,,,,",,,,
Weis Markets Inc,Weis Markets Inc,",,,,,,,,,",,,,
Welded Tubes Inc,Welded Tubes Inc,",,,,,,,,,",,,,
Wenthe-Davidson Engineering Co.,Wenthe-Davidson Engineering Co.,",,,,,,,,,",,,,
Wertz & Company LLP,Wertz & Company LLP,"they are up against a tax deadline today cb next week she said,,partner prospect?,,,,,,,",,,,
Western Diazo Coaters Ltd,Western Diazo Coaters Ltd,",,,,,,,,,",,,,
Wheels,Wheels,",Tim O'Hara CIO,,,,,,,,",,,,
Whip Mix Corp,Whip Mix Corp,",,,,,,,,,",,,,
White Ware,White Ware,"not available,Nobody answered,David Whitehouse president dww@whiteware.com,,,,,,,",,,,
Whitestone Farms,Whitestone Farms,",,,,,,,,,",,,,
Whitmor Inc,Whitmor Inc,"not available,,,,,,,,,",,,,
Wide Band Systems Inc,Wide Band Systems Inc,",Frank Padula, President fpadula@widebandsystems.com,,,,,,,,",,,,
Wilbur Plumbing,Wilbur Plumbing,",,,,,,,,,",,,,
Wilson Display Ltd,Wilson Display Ltd,",MFG,,,,,,,,",,,,
Winding River Solutions Inc,Winding River Solutions Inc,",,,,,,,,,",,,,
Winsupply Inc,Winsupply Inc,",,,,,,,,,",,,,
Wintec Industries Inc,Wintec Industries Inc,",,,,,,,,,",,,,
Wolverine Tube,Wolverine Tube,",,,,,,,,,",,,,
Woodman's Market,Woodman's Market,"No answer at corporate and no prompts on the phone,This is the retail store the corporate no is 608-754-8382.  I will call there and see if I can reach anyone..,,,,,,,,",,,,
World Data Products,World Data Products,",,,,,,,,,",,,,
Worthington Industries,Worthington Industries,",,,,,,,,,",,,,
Wrentham Tool Group,Wrentham Tool Group,",,,,,,,,,",,,,
Xigent Automation Systems Inc,Xigent Automation Systems Inc,",Brian Bleichrodt BBleichrodt@xasinc.com CFO,,,,,,,,",,,,
Yaskawa,Yaskawa,",,,,,,,,,",,,,
Yeo & Yeo,Yeo & Yeo,"On hold for five minutes receptionist came back and said he was na.,not available,,Jeff McCulloch jefmcc@yeoandyeo.com,,,,,,",,,,
Zalco Laboratories Inc,Zalco Laboratories Inc,",,,,,,,,,",,,,
ZAPS Technologies Inc,ZAPS Technologies Inc,",download openrpt? perhaps a PostBooks user?missy,,,,,,,,",,,,
Zenith Electronics LLC,Zenith Electronics LLC,",,,,,,,,,",,,,
Zevacor Molecular,Zevacor Molecular,"Nobody is at their desk I treid 2 prompts,,,,,,,,,",,,,
Zipcar Inc,Zipcar Inc,",,,,,,,,,",,,,
Zoeller Pump Company,Zoeller Pump Company,",,,,,,,,,",,,,
Zumasys Inc,Zumasys Inc,",Paul Giobbi president - partner prospect (make appointment w/xTuple's Danielle),,,,,,,,",,,,
